PlcIndex,ClstRad1,ClstRad2,ClstRad3,ClstRad4,ClstRad5,ClstRad6,ClstRad7,ClstRad8,ClstRad9,ClstRad10,ClstRad11,ClstRad12,ClstRad13,ClstRad14,ClstRad15,ClstRad16,ClstRad17,ClstRad18,ClstRad19,ClstRad20
2124,59,28,17,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2144,46,20,16,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2156,NA,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2164,5,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2167,NA,NA,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2185,19,11,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3007,NA,NA,NA,9,4,5,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3029,NA,30,25,10,4,5,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3033,NA,31,26,11,4,5,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3037,61,31,26,11,4,5,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3044,NA,32,27,11,4,5,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3045,61,31,26,11,4,5,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3051,NA,NA,NA,9,4,5,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3057,NA,NA,NA,NA,5,6,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3063,NA,30,25,10,4,5,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3070,NA,32,27,11,4,5,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3074,NA,NA,NA,NA,NA,NA,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3089,NA,33,28,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3096,62,34,28,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3102,NA,34,28,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3103,NA,34,28,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3113,49,9,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3119,NA,9,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3143,NA,NA,NA,NA,5,6,4,3,2,2,2,2,2,2,2,2,2,2,2,1
3155,NA,NA,NA,NA,4,5,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4004,62,34,28,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4019,NA,9,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4072,63,33,28,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4073,63,33,28,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4074,62,34,28,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4077,62,34,28,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4078,NA,35,29,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4083,NA,NA,28,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4087,NA,35,29,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4090,NA,35,29,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4092,NA,36,28,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4095,NA,36,28,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4110,NA,37,30,13,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4113,NA,NA,NA,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4114,NA,37,30,13,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4119,64,38,31,14,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4123,NA,NA,31,14,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4127,64,38,31,14,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4128,64,38,31,14,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4133,64,38,31,14,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4144,NA,NA,NA,12,6,7,4,3,2,2,2,2,2,2,2,2,2,2,2,1
4151,NA,NA,32,15,7,8,5,4,3,3,3,3,3,3,3,3,3,3,2,1
4152,NA,NA,32,15,7,8,5,4,3,3,3,3,3,3,3,3,3,3,2,1
4155,NA,NA,NA,15,7,8,5,4,3,3,3,3,3,3,3,3,3,3,2,1
